"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"25/06/2023";"0300";"17,3";"17,9";"17,2";"74,7";"75,6";"72,5";"";"";"";"922,7";"923,8";"922,7";"0,0";"315,0";"0,7";"";"0,0"
"25/06/2023";"0400";"16,9";"17,3";"16,9";"76,5";"76,5";"74,7";"";"";"";"922,7";"923,5";"";"0,9";"337,0";"0,9";"";"0,0"
"25/06/2023";"0500";"16,1";"16,9";"16,1";"80,1";"80,1";"76,5";"";"";"";"922,5";"922,8";"922,5";"0,1";"315,0";"0,9";"";"0,0"
"25/06/2023";"0600";"16,0";"16,2";"15,9";"81,1";"81,6";"80,1";"";"";"";"922,8";"922,9";"922,5";"0,3";"315,0";"0,5";"";"0,0"
"25/06/2023";"0700";"15,7";"16,0";"15,7";"82,9";"83,0";"81,1";"";"";"";"922,4";"923,1";"922,4";"0,7";"315,0";"1,1";"";"0,0"
"25/06/2023";"0800";"15,2";"15,7";"15,2";"86,0";"86,0";"82,9";"";"";"";"922,5";"922,5";"921,9";"0,9";"315,0";"1,1";"";"0,0"
"25/06/2023";"0900";"14,6";"15,2";"14,6";"88,0";"88,0";"86,0";"";"";"";"922,8";"923,4";"922,5";"0,0";"315,0";"0,9";"";"0,0"
"25/06/2023";"1000";"14,6";"14,7";"14,4";"90,6";"90,6";"88,0";"";"";"";"922,7";"922,9";"922,4";"0,1";"315,0";"0,5";"";"0,0"
"25/06/2023";"1100";"16,4";"16,4";"14,6";"93,7";"96,1";"90,6";"";"";"";"923,5";"923,5";"922,7";"1,1";"315,0";"1,1";"";"0,0"
"25/06/2023";"1200";"18,7";"18,7";"";"74,1";"93,7";"";"";"";"";"924,1";"924,1";"";"0,7";"337,0";"1,3";"";"0,0"
"25/06/2023";"1300";"21,9";"22,2";"18,0";"61,6";"78,4";"61,1";"";"";"";"924,0";"924,3";"923,7";"0,9";"337,0";"0,9";"";"0,0"
"25/06/2023";"1400";"23,5";"23,5";"22,5";"52,0";"59,1";"52,0";"";"";"";"923,8";"924,8";"923,8";"0,5";"292,0";"1,6";"";"0,0"
"25/06/2023";"1500";"24,4";"24,4";"23,5";"48,5";"52,0";"48,5";"";"";"";"924,2";"925,2";"923,8";"0,5";"157,0";"1,3";"";"0,0"
"25/06/2023";"1600";"25,8";"25,8";"24,8";"42,9";"46,9";"42,9";"";"";"";"923,5";"924,6";"923,5";"1,5";"157,0";"1,5";"";"0,0"
"25/06/2023";"1700";"23,7";"26,2";"23,7";"45,1";"45,1";"38,7";"";"";"";"923,5";"924,0";"922,4";"0,0";"0,0";"2,0";"";"0,0"
"25/06/2023";"1800";"26,8";"26,8";"23,7";"40,5";"47,5";"40,5";"";"";"";"923,0";"923,5";"922,0";"1,1";"0,0";"2,0";"";"0,0"
"25/06/2023";"1900";"24,9";"26,8";"24,9";"44,2";"44,2";"40,6";"";"";"";"922,2";"923,5";"922,2";"0,3";"157,0";"1,8";"";"0,0"
"25/06/2023";"2000";"23,2";"24,2";"23,2";"51,0";"51,0";"46,2";"";"";"";"923,6";"923,6";"922,5";"0,3";"180,0";"1,5";"";"0,0"
"25/06/2023";"2100";"21,8";"23,2";"21,8";"54,0";"54,0";"51,0";"";"";"";"924,0";"924,0";"923,0";"0,7";"202,0";"1,1";"";"0,0"
"25/06/2023";"2200";"21,3";"21,8";"21,3";"57,4";"57,4";"54,3";"";"";"";"924,3";"924,4";"924,0";"0,1";"157,0";"1,1";"";"0,0"
"25/06/2023";"2300";"20,1";"21,3";"20,1";"63,6";"63,7";"57,4";"";"";"";"924,1";"924,7";"924,1";"0,0";"157,0";"0,5";"";"0,0"
"26/06/2023";"0000";"19,9";"20,2";"19,7";"66,4";"66,4";"63,6";"";"";"";"924,4";"924,5";"924,0";"0,5";"157,0";"0,5";"";"0,0"
"26/06/2023";"0100";"19,4";"19,8";"19,4";"68,7";"68,7";"67,0";"";"";"";"924,1";"924,3";"923,7";"0,9";"180,0";"0,9";"";"0,0"
"26/06/2023";"0200";"18,5";"19,2";"18,5";"72,2";"72,2";"69,4";"";"";"";"923,6";"924,3";"923,6";"0,1";"202,0";"1,1";"";"0,0"
"26/06/2023";"0300";"17,9";"18,3";"17,9";"71,8";"72,8";"71,8";"";"";"";"923,9";"923,9";"923,4";"0,9";"225,0";"1,1";"";"0,0"
"26/06/2023";"0400";"17,6";"17,8";"17,6";"71,7";"72,0";"71,7";"";"";"";"922,8";"923,6";"";"0,5";"225,0";"0,5";"";"0,0"
"26/06/2023";"0500";"16,8";"17,5";"16,8";"75,1";"75,1";"72,0";"";"";"";"922,6";"923,9";"922,6";"0,1";"225,0";"0,7";"";"0,0"
"26/06/2023";"0600";"16,2";"16,8";"16,2";"77,9";"77,9";"75,2";"";"";"";"921,8";"922,6";"921,8";"0,5";"225,0";"0,9";"";"0,0"
"26/06/2023";"0700";"15,7";"16,2";"15,7";"81,0";"81,0";"77,9";"";"";"";"922,4";"922,7";"921,8";"0,7";"225,0";"0,7";"";"0,0"
"26/06/2023";"0800";"15,3";"15,7";"15,3";"83,1";"83,1";"81,4";"";"";"";"922,6";"922,6";"921,9";"0,5";"225,0";"0,7";"";"0,0"
"26/06/2023";"0900";"14,8";"15,3";"14,8";"86,2";"86,2";"83,1";"";"";"";"922,4";"923,1";"922,4";"0,0";"225,0";"0,7";"";"0,0"
"26/06/2023";"1000";"14,7";"14,8";"14,4";"86,5";"87,9";"86,2";"";"";"";"922,7";"922,7";"922,4";"0,3";"225,0";"0,7";"";"0,0"
"26/06/2023";"1100";"16,7";"16,7";"14,7";"84,4";"92,6";"84,4";"";"";"";"923,6";"923,6";"922,6";"0,5";"270,0";"0,9";"";"0,0"
"26/06/2023";"1200";"18,5";"18,5";"17,3";"71,8";"79,9";"71,8";"";"";"";"924,3";"924,5";"923,1";"1,5";"315,0";"1,5";"";"0,0"
"26/06/2023";"1300";"19,8";"19,8";"17,4";"64,6";"77,6";"64,6";"";"";"";"924,0";"924,5";"923,8";"0,9";"0,0";"1,6";"";"0,0"
"26/06/2023";"1400";"22,5";"22,5";"20,3";"53,8";"64,6";"53,8";"";"";"";"924,3";"924,3";"924,0";"2,6";"0,0";"2,6";"";"0,0"
"26/06/2023";"1500";"24,6";"24,6";"22,5";"46,4";"53,9";"46,4";"";"";"";"924,6";"925,2";"923,8";"1,3";"337,0";"2,6";"";"0,0"
"26/06/2023";"1600";"26,1";"26,1";"25,2";"39,2";"46,0";"39,2";"";"";"";"924,3";"924,8";"923,9";"0,9";"0,0";"1,1";"";"0,0"
"26/06/2023";"1700";"24,5";"26,1";"24,5";"34,4";"38,2";"34,2";"";"";"";"923,7";"924,7";"923,4";"1,3";"0,0";"2,2";"";"0,0"
"26/06/2023";"1800";"26,0";"26,0";"24,4";"29,3";"35,0";"28,9";"";"";"";"923,1";"923,7";"922,6";"1,1";"0,0";"1,8";"";"0,0"
"26/06/2023";"1900";"25,3";"26,8";"25,3";"30,4";"31,6";"27,2";"";"";"";"923,1";"923,3";"922,2";"1,8";"0,0";"2,4";"";"0,0"
"26/06/2023";"2000";"23,6";"25,3";"23,6";"32,1";"32,5";"30,4";"";"";"";"923,4";"923,5";"922,7";"1,5";"0,0";"2,4";"";"0,0"
"26/06/2023";"2100";"22,2";"23,6";"22,2";"34,9";"34,9";"32,1";"";"";"";"923,8";"923,8";"922,8";"0,7";"0,0";"2,4";"";"0,0"
"26/06/2023";"2200";"21,4";"22,2";"21,2";"40,8";"40,8";"34,9";"";"";"";"923,0";"923,8";"923,0";"0,7";"0,0";"1,1";"";"0,0"
"26/06/2023";"2300";"19,7";"21,2";"19,7";"60,3";"60,3";"43,6";"";"";"";"923,7";"923,8";"923,2";"0,5";"0,0";"0,7";"";"0,0"
"27/06/2023";"0000";"19,1";"19,7";"19,0";"55,1";"61,3";"54,7";"";"";"";"923,9";"923,9";"923,5";"0,0";"0,0";"0,5";"";"0,0"
"27/06/2023";"0100";"18,6";"19,2";"18,6";"58,2";"58,2";"55,0";"";"";"";"923,8";"924,3";"923,6";"0,0";"0,0";"0,5";"";"0,0"
"27/06/2023";"0200";"18,5";"18,6";"18,1";"60,0";"60,8";"58,2";"";"";"";"923,8";"924,0";"923,6";"0,1";"0,0";"0,1";"";"0,0"
"27/06/2023";"0300";"17,6";"18,5";"17,6";"65,4";"65,4";"60,0";"";"";"";"923,8";"923,8";"923,3";"0,3";"0,0";"0,5";"";"0,0"
"27/06/2023";"0400";"16,8";"17,6";"16,8";"68,6";"68,6";"65,4";"";"";"";"923,0";"924,1";"";"0,0";"0,0";"0,3";"";"0,0"
"27/06/2023";"0500";"16,7";"16,7";"16,3";"69,2";"71,9";"69,2";"";"";"";"922,4";"923,1";"922,4";"0,7";"0,0";"1,1";"";"0,0"
"27/06/2023";"0600";"16,1";"16,7";"16,1";"70,6";"70,6";"69,2";"";"";"";"922,4";"922,6";"922,2";"0,7";"0,0";"0,9";"";"0,0"
"27/06/2023";"0700";"15,6";"16,1";"15,6";"73,2";"73,2";"69,5";"";"";"";"921,9";"922,4";"921,7";"0,5";"0,0";"0,7";"";"0,0"
"27/06/2023";"0800";"15,1";"15,6";"15,1";"78,5";"78,5";"75,1";"";"";"";"923,4";"923,4";"922,0";"0,5";"0,0";"0,5";"";"0,0"
"27/06/2023";"0900";"14,4";"15,1";"14,3";"79,9";"82,0";"78,5";"";"";"";"922,9";"923,4";"922,5";"0,7";"0,0";"0,7";"";"0,0"
"27/06/2023";"1000";"15,1";"15,3";"14,6";"73,7";"79,2";"72,4";"";"";"";"923,0";"923,1";"922,9";"0,7";"0,0";"1,1";"";"0,0"
"27/06/2023";"1100";"17,3";"17,3";"15,0";"71,7";"78,8";"71,7";"";"";"";"922,9";"923,0";"922,7";"0,5";"0,0";"1,1";"";"0,0"
"27/06/2023";"1200";"20,3";"20,3";"18,1";"53,9";"66,4";"53,9";"";"";"";"923,1";"923,8";"922,8";"1,1";"0,0";"1,3";"";"0,0"
"27/06/2023";"1300";"22,1";"22,1";"18,9";"47,8";"58,5";"47,8";"";"";"";"923,6";"923,6";"923,0";"1,1";"0,0";"1,1";"";"0,0"
"27/06/2023";"1400";"24,0";"24,0";"22,9";"43,7";"46,2";"43,0";"";"";"";"924,2";"924,2";"923,5";"3,7";"337,0";"1,3";"";"0,0"
"27/06/2023";"1500";"24,4";"24,7";"23,8";"42,7";"43,7";"41,3";"";"";"";"923,5";"924,2";"923,3";"0,3";"292,0";"1,5";"";"0,0"
"27/06/2023";"1600";"24,9";"24,9";"24,4";"39,0";"43,2";"39,0";"";"";"";"922,5";"924,0";"922,5";"2,4";"0,0";"2,4";"";"0,0"
"27/06/2023";"1700";"23,0";"25,0";"23,0";"44,1";"44,4";"39,2";"";"";"";"921,7";"922,6";"921,7";"0,7";"157,0";"1,8";"";"0,0"
"27/06/2023";"1800";"25,4";"25,4";"23,0";"36,7";"43,9";"36,7";"";"";"";"921,6";"922,0";"920,8";"3,3";"0,0";"2,6";"";"0,0"
"27/06/2023";"1900";"24,5";"25,9";"24,5";"36,7";"36,7";"34,6";"";"";"";"921,2";"922,0";"921,2";"0,1";"112,0";"1,5";"";"0,0"
"27/06/2023";"2000";"22,7";"24,5";"22,7";"43,0";"43,0";"36,7";"";"";"";"922,3";"922,3";"921,2";"0,0";"135,0";"1,8";"";"0,0"
"27/06/2023";"2100";"21,7";"22,7";"21,7";"45,7";"45,7";"43,0";"";"";"";"922,3";"922,3";"921,7";"0,0";"157,0";"1,6";"";"0,0"
"27/06/2023";"2200";"21,0";"21,7";"21,0";"48,3";"48,3";"45,7";"";"";"";"922,6";"922,6";"922,2";"0,3";"157,0";"0,5";"";"0,0"
"27/06/2023";"2300";"20,7";"21,0";"20,7";"50,2";"50,2";"48,3";"";"";"";"922,5";"922,6";"922,2";"0,9";"202,0";"0,9";"";"0,0"
"28/06/2023";"0000";"19,5";"20,2";"19,5";"55,5";"55,5";"52,2";"";"";"";"922,9";"923,0";"922,1";"0,7";"337,0";"0,9";"";"0,0"
"28/06/2023";"0100";"18,9";"20,0";"18,9";"57,1";"57,1";"52,5";"";"";"";"923,2";"923,2";"922,2";"0,3";"315,0";"0,5";"";"0,0"
"28/06/2023";"0200";"18,1";"18,6";"17,7";"61,8";"62,5";"58,8";"";"";"";"923,1";"923,1";"922,7";"0,7";"315,0";"0,7";"";"0,0"
"28/06/2023";"0300";"17,3";"18,1";"17,3";"65,7";"65,7";"61,8";"";"";"";"922,6";"923,1";"922,4";"0,5";"337,0";"0,7";"";"0,0"
"28/06/2023";"0400";"16,7";"17,3";"16,7";"69,4";"69,4";"65,7";"";"";"";"922,4";"923,1";"";"0,9";"337,0";"0,9";"";"0,0"
"28/06/2023";"0500";"15,8";"16,7";"15,8";"72,8";"72,8";"69,4";"";"";"";"921,9";"922,5";"921,6";"0,0";"337,0";"1,1";"";"0,0"
"28/06/2023";"0600";"16,0";"16,0";"15,6";"72,8";"74,7";"72,8";"";"";"";"922,2";"922,4";"921,8";"0,7";"337,0";"0,7";"";"0,0"
"28/06/2023";"0700";"16,4";"16,6";"15,8";"70,6";"73,3";"69,9";"";"";"";"921,6";"922,2";"921,6";"0,9";"337,0";"1,1";"";"0,0"
"28/06/2023";"0800";"16,2";"16,5";"16,2";"71,4";"71,4";"70,4";"";"";"";"921,7";"921,7";"921,4";"0,7";"337,0";"1,6";"";"0,0"
"28/06/2023";"0900";"16,6";"16,6";"15,9";"70,5";"72,6";"70,5";"";"";"";"921,5";"921,8";"921,5";"1,1";"337,0";"1,1";"";"0,0"
"28/06/2023";"1000";"16,2";"16,6";"16,1";"71,5";"71,5";"69,9";"";"";"";"923,2";"923,2";"921,5";"0,7";"0,0";"1,5";"";"0,0"
"28/06/2023";"1100";"18,2";"18,2";"16,2";"67,7";"74,8";"67,7";"";"";"";"922,4";"923,3";"922,4";"0,5";"0,0";"1,1";"";"0,0"
"28/06/2023";"1200";"21,7";"21,7";"";"52,0";"67,7";"";"";"";"";"922,9";"923,4";"";"1,6";"0,0";"1,6";"";"0,0"
"28/06/2023";"1300";"23,3";"23,3";"20,2";"48,8";"58,5";"48,8";"";"";"";"924,1";"924,1";"923,2";"1,6";"337,0";"1,6";"";"0,0"
"28/06/2023";"1400";"24,1";"24,5";"23,9";"46,3";"47,2";"45,2";"";"";"";"924,2";"924,5";"923,6";"0,9";"45,0";"1,8";"";"0,0"
"28/06/2023";"1500";"25,4";"25,4";"24,1";"43,0";"46,3";"43,0";"";"";"";"924,1";"924,2";"923,5";"2,8";"180,0";"1,6";"";"0,0"
"28/06/2023";"1600";"25,3";"25,8";"25,1";"42,2";"43,1";"40,7";"";"";"";"923,5";"924,4";"923,4";"1,6";"202,0";"2,0";"";"0,0"
"28/06/2023";"1700";"23,4";"25,4";"23,4";"46,3";"46,3";"42,1";"";"";"";"922,6";"923,7";"922,6";"2,8";"180,0";"2,4";"";"0,0"
"28/06/2023";"1800";"25,8";"25,8";"";"39,6";"45,7";"";"";"";"";"922,4";"923,1";"";"1,1";"157,0";"2,0";"";"0,0"
"28/06/2023";"1900";"24,3";"26,1";"";"42,3";"42,3";"";"";"";"";"922,7";"922,9";"";"1,3";"337,0";"2,6";"";"0,0"
"28/06/2023";"2000";"23,0";"24,3";"";"46,1";"46,1";"";"";"";"";"923,7";"923,7";"";"0,0";"135,0";"2,2";"";"0,0"
"28/06/2023";"2100";"21,9";"23,0";"21,9";"48,5";"48,5";"45,8";"";"";"";"923,5";"923,7";"922,6";"0,3";"180,0";"2,4";"";"0,0"
"28/06/2023";"2200";"21,2";"21,9";"21,2";"50,1";"50,1";"48,5";"";"";"";"923,8";"923,9";"923,2";"0,5";"180,0";"1,1";"";"0,0"
"28/06/2023";"2300";"21,0";"21,3";"20,9";"51,3";"51,4";"50,1";"";"";"";"923,5";"924,2";"923,5";"0,7";"202,0";"0,7";"";"0,0"
"29/06/2023";"0000";"19,8";"20,9";"19,8";"56,7";"56,7";"52,1";"";"";"";"924,3";"924,3";"923,9";"0,0";"202,0";"0,5";"";"0,0"
"29/06/2023";"0100";"19,5";"19,8";"19,5";"59,7";"59,7";"56,7";"";"";"";"924,1";"924,8";"924,1";"0,3";"180,0";"0,7";"";"0,0"
"29/06/2023";"0200";"18,9";"19,5";"18,8";"63,3";"63,3";"59,7";"";"";"";"924,0";"925,1";"924,0";"0,0";"202,0";"0,3";"";"0,0"
"29/06/2023";"0300";"18,1";"18,6";"18,0";"67,3";"67,3";"63,9";"";"";"";"924,3";"925,1";"924,3";"0,0";"202,0";"0,3";"";"0,0"
"29/06/2023";"0400";"17,4";"18,1";"17,4";"70,4";"70,4";"67,4";"";"";"";"924,6";"924,8";"";"0,0";"225,0";"0,1";"";"0,0"
"29/06/2023";"0500";"17,2";"17,4";"17,2";"72,3";"72,3";"70,4";"";"";"";"924,6";"924,6";"924,4";"0,3";"247,0";"0,3";"";"0,0"
"29/06/2023";"0600";"16,7";"17,2";"16,7";"75,3";"75,3";"72,1";"";"";"";"923,3";"924,4";"923,2";"0,0";"247,0";"0,9";"";"0,0"
"29/06/2023";"0700";"16,1";"16,5";"16,1";"78,3";"78,3";"76,1";"";"";"";"923,5";"924,0";"923,4";"0,0";"225,0";"0,0";"";"0,0"
"29/06/2023";"0800";"16,3";"16,3";"16,1";"77,3";"79,3";"77,3";"";"";"";"923,6";"923,9";"923,3";"0,9";"157,0";"0,9";"";"0,0"
"29/06/2023";"0900";"16,0";"16,3";"15,9";"75,7";"77,3";"75,7";"";"";"";"924,6";"924,6";"923,4";"0,1";"45,0";"2,0";"";"0,0"
"29/06/2023";"1000";"16,2";"16,2";"15,7";"75,6";"75,8";"75,2";"";"";"";"925,3";"925,3";"924,6";"2,4";"45,0";"2,4";"";"0,0"
"29/06/2023";"1100";"17,4";"17,4";"15,8";"76,7";"82,4";"76,7";"";"";"";"925,6";"925,6";"925,4";"0,7";"157,0";"1,1";"";"0,0"
"29/06/2023";"1200";"17,4";"17,6";"16,7";"78,2";"82,1";"76,2";"";"";"";"924,9";"925,8";"924,9";"2,8";"180,0";"2,0";"";"0,0"
"29/06/2023";"1300";"19,9";"19,9";"16,8";"65,6";"82,1";"65,6";"";"";"";"926,4";"926,4";"924,9";"1,3";"90,0";"1,5";"";"0,0"
"29/06/2023";"1400";"21,3";"21,5";"19,6";"57,2";"68,6";"57,2";"";"";"";"926,9";"926,9";"925,7";"1,1";"0,0";"1,3";"";"0,0"
"29/06/2023";"1500";"22,1";"22,1";"20,9";"59,0";"59,5";"56,4";"";"";"";"926,1";"926,8";"925,8";"1,3";"0,0";"2,6";"";"0,0"
"29/06/2023";"1600";"20,3";"22,7";"20,3";"64,4";"64,4";"56,2";"";"";"";"926,2";"926,5";"925,7";"2,0";"157,0";"2,4";"";"0,0"
"29/06/2023";"1700";"19,9";"20,8";"19,9";"66,1";"66,8";"63,1";"";"";"";"925,9";"926,2";"925,5";"0,5";"157,0";"2,0";"";"0,0"
"29/06/2023";"1800";"19,7";"20,4";"19,7";"67,3";"67,9";"64,8";"";"";"";"925,9";"926,0";"925,6";"0,3";"45,0";"2,4";"";"0,0"
"29/06/2023";"1900";"19,2";"20,6";"19,2";"69,4";"69,4";"65,7";"";"";"";"926,3";"926,3";"924,9";"0,9";"157,0";"2,6";"";"0,0"
"29/06/2023";"2000";"17,7";"19,2";"17,7";"77,3";"77,3";"69,4";"";"";"";"926,1";"926,3";"925,6";"1,8";"90,0";"2,0";"";"0,0"
"29/06/2023";"2100";"16,3";"17,7";"16,3";"83,8";"83,8";"77,3";"";"";"";"926,8";"926,8";"926,0";"0,9";"0,0";"2,2";"";"0,0"
"29/06/2023";"2200";"15,8";"16,3";"15,8";"86,9";"86,9";"84,2";"";"";"";"926,9";"927,2";"926,0";"2,2";"0,0";"2,2";"";"0,0"
"29/06/2023";"2300";"16,0";"16,0";"15,8";"87,7";"88,1";"86,9";"";"";"";"927,6";"927,7";"926,8";"0,5";"45,0";"2,2";"";"0,0"
"30/06/2023";"0000";"15,9";"16,0";"15,8";"87,1";"87,4";"86,4";"";"";"";"927,7";"927,7";"927,1";"0,5";"22,0";"0,9";"";"0,0"
"30/06/2023";"0100";"15,3";"15,9";"15,3";"90,1";"90,1";"86,8";"";"";"";"928,0";"928,4";"927,7";"2,8";"0,0";"1,5";"";"0,2"
"30/06/2023";"0200";"14,8";"15,3";"14,8";"93,3";"93,3";"90,1";"";"";"";"928,4";"929,3";"928,0";"0,0";"180,0";"1,3";"";"1,6"
"30/06/2023";"0300";"14,5";"14,8";"14,4";"95,9";"95,9";"93,6";"";"";"";"927,7";"928,7";"927,5";"0,5";"0,0";"2,6";"";"1,6"
"30/06/2023";"0400";"14,5";"14,6";"14,5";"96,3";"96,3";"95,8";"";"";"";"927,1";"927,7";"";"1,1";"0,0";"1,1";"";"1,2"
"30/06/2023";"0500";"14,4";"14,5";"14,4";"96,8";"96,8";"96,2";"";"";"";"927,0";"927,1";"926,9";"0,0";"0,0";"1,5";"";"0,0"
"30/06/2023";"0600";"14,5";"14,5";"14,4";"97,4";"97,5";"96,8";"";"";"";"926,7";"926,8";"926,5";"0,0";"0,0";"0,9";"";"0,0"
"30/06/2023";"0700";"14,6";"14,6";"14,5";"97,6";"97,7";"97,4";"";"";"";"926,9";"926,9";"926,5";"0,0";"0,0";"0,7";"";"0,0"
"30/06/2023";"0800";"14,6";"14,6";"";"97,5";"97,8";"";"";"";"";"926,2";"926,5";"";"0,3";"0,0";"1,6";"";"0,0"
"30/06/2023";"0900";"14,6";"14,6";"14,5";"97,3";"97,5";"97,2";"";"";"";"925,5";"926,2";"925,5";"0,0";"0,0";"1,3";"";"0,0"
"30/06/2023";"1000";"14,7";"14,7";"14,4";"97,1";"97,3";"97,0";"";"";"";"925,5";"925,7";"925,1";"1,5";"0,0";"1,6";"";"0,0"
"30/06/2023";"1100";"15,2";"15,2";"14,8";"99,0";"99,0";"97,2";"";"";"";"926,4";"926,4";"925,4";"0,9";"0,0";"2,6";"";"4,8"
"30/06/2023";"1200";"15,7";"15,7";"15,2";"100,0";"99,0";"100,0";"";"";"";"926,7";"927,0";"926,4";"1,8";"0,0";"2,0";"";"0,0"
"30/06/2023";"1300";"16,5";"16,5";"15,8";"100,0";"100,0";"100,0";"";"";"";"926,8";"926,9";"926,5";"1,6";"0,0";"1,8";"";"0,0"
"30/06/2023";"1400";"17,4";"17,4";"16,4";"89,4";"97,9";"100,0";"";"";"";"927,2";"927,6";"926,7";"2,0";"22,0";"2,2";"";"0,0"
"30/06/2023";"1500";"18,6";"19,3";"17,4";"76,4";"89,4";"76,4";"";"";"";"927,1";"927,3";"926,3";"3,1";"337,0";"2,0";"";"0,0"
"30/06/2023";"1600";"20,4";"20,4";"18,3";"66,4";"77,5";"66,4";"";"";"";"926,2";"927,3";"926,2";"0,7";"0,0";"2,4";"";"0,0"
"30/06/2023";"1700";"19,5";"21,1";"19,1";"66,4";"67,8";"61,3";"";"";"";"926,5";"926,5";"925,8";"1,8";"0,0";"2,2";"";"0,0"
"30/06/2023";"1800";"21,1";"21,1";"19,5";"61,2";"67,4";"61,2";"";"";"";"925,2";"926,3";"925,2";"0,3";"180,0";"1,6";"";"0,0"
"30/06/2023";"1900";"20,3";"21,2";"20,3";"64,7";"64,7";"58,7";"";"";"";"925,6";"925,7";"924,9";"0,7";"135,0";"1,3";"";"0,0"
"30/06/2023";"2000";"18,4";"20,3";"";"74,7";"74,7";"";"";"";"";"925,0";"925,6";"";"0,3";"0,0";"1,8";"";"0,0"
"30/06/2023";"2100";"16,7";"18,4";"16,7";"80,4";"80,4";"74,7";"";"";"";"925,9";"925,9";"925,0";"0,9";"0,0";"2,6";"";"0,0"
"30/06/2023";"2200";"15,7";"16,5";"15,7";"85,7";"85,7";"82,4";"";"";"";"925,2";"925,8";"925,2";"0,5";"0,0";"1,3";"";"0,0"
"30/06/2023";"2300";"15,7";"15,7";"15,3";"89,5";"89,5";"85,7";"";"";"";"926,2";"926,2";"925,1";"0,7";"135,0";"1,6";"";"0,0"
"01/07/2023";"0000";"15,5";"15,9";"15,5";"89,7";"90,1";"89,4";"";"";"";"926,1";"926,4";"926,0";"0,1";"112,0";"1,3";"";"0,0"
"01/07/2023";"0100";"15,1";"15,5";"15,1";"90,8";"90,8";"89,8";"";"";"";"925,6";"926,1";"925,6";"0,9";"0,0";"1,8";"";"0,0"
"01/07/2023";"0200";"15,1";"15,1";"15,1";"91,3";"91,3";"90,8";"";"";"";"925,5";"925,9";"925,5";"1,8";"0,0";"1,8";"";"0,0"
"01/07/2023";"0300";"14,8";"15,2";"14,8";"91,2";"91,2";"90,9";"";"";"";"925,7";"925,8";"925,5";"1,8";"0,0";"1,8";"";"0,0"
"01/07/2023";"0400";"14,8";"14,8";"14,6";"91,9";"92,1";"91,2";"";"";"";"925,4";"925,7";"";"0,5";"0,0";"1,8";"";"0,0"
"01/07/2023";"0500";"14,6";"14,8";"14,6";"91,6";"92,1";"91,2";"";"";"";"925,5";"925,6";"925,2";"0,3";"0,0";"1,5";"";"0,0"
"01/07/2023";"0600";"14,6";"14,7";"14,5";"92,2";"92,2";"91,6";"";"";"";"924,0";"925,5";"924,0";"0,9";"0,0";"1,3";"";"0,0"
"01/07/2023";"0700";"14,7";"14,8";"14,6";"92,4";"92,4";"92,3";"";"";"";"923,1";"924,2";"923,1";"1,5";"0,0";"1,5";"";"0,0"
"01/07/2023";"0800";"14,1";"14,7";"14,1";"92,8";"92,8";"92,3";"";"";"";"923,1";"923,4";"923,1";"0,5";"0,0";"1,5";"";"0,0"
"01/07/2023";"0900";"14,1";"14,2";"14,1";"93,6";"93,6";"92,8";"";"";"";"923,7";"923,7";"923,0";"1,8";"0,0";"1,8";"";"0,0"
"01/07/2023";"1000";"13,8";"14,1";"13,8";"94,4";"94,4";"93,7";"";"";"";"924,7";"924,7";"923,6";"1,1";"0,0";"1,6";"";"0,0"
"01/07/2023";"1100";"14,2";"14,2";"13,8";"95,4";"95,4";"94,4";"";"";"";"923,8";"924,7";"923,8";"0,3";"0,0";"1,6";"";"0,0"
"01/07/2023";"1200";"15,2";"15,2";"14,3";"91,7";"95,8";"91,7";"";"";"";"923,3";"923,8";"922,9";"1,5";"0,0";"2,4";"";"0,0"
"01/07/2023";"1300";"19,4";"19,4";"15,2";"72,0";"91,7";"72,0";"";"";"";"924,0";"924,4";"923,3";"1,1";"0,0";"2,0";"";"0,0"
"01/07/2023";"1400";"20,1";"20,4";"19,0";"66,7";"70,3";"65,4";"";"";"";"923,9";"924,1";"923,5";"0,7";"180,0";"1,6";"";"0,0"
"01/07/2023";"1500";"21,0";"21,7";"20,3";"61,4";"66,1";"57,8";"";"";"";"923,9";"923,9";"923,0";"1,6";"157,0";"1,6";"";"0,0"
"01/07/2023";"1600";"22,9";"22,9";"21,4";"52,9";"60,5";"52,9";"";"";"";"922,6";"923,8";"922,6";"0,7";"135,0";"1,8";"";"0,0"
"01/07/2023";"1700";"21,3";"22,9";"21,3";"59,5";"59,5";"51,7";"";"";"";"922,2";"922,9";"922,2";"0,7";"180,0";"1,8";"";"0,0"
"01/07/2023";"1800";"21,9";"22,0";"";"50,9";"59,4";"";"";"";"";"921,9";"922,0";"";"2,4";"112,0";"2,4";"";"0,0"
"01/07/2023";"1900";"17,9";"20,5";"";"79,3";"79,3";"";"";"";"";"922,8";"923,0";"";"0,7";"0,0";"2,4";"";"0,0"
