"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"25/04/2024";"2000";"20,7";"21,8";"20,7";"86,9";"86,9";"82,4";"";"";"";"921,3";"921,3";"920,4";"0,3";"0,0";"1,6";"";"0,0"
"25/04/2024";"2100";"20,5";"20,8";"20,5";"87,1";"89,5";"87,1";"";"";"";"921,0";"921,5";"921,0";"0,7";"135,0";"2,0";"";"0,0"
"25/04/2024";"2200";"20,1";"20,6";"20,1";"89,9";"89,9";"87,1";"";"";"";"921,8";"922,1";"921,0";"0,9";"0,0";"1,1";"";"0,0"
"25/04/2024";"2300";"19,9";"20,1";"19,9";"91,8";"91,8";"89,9";"";"";"";"922,0";"922,5";"921,4";"0,7";"22,0";"0,9";"";"0,0"
"26/04/2024";"0000";"20,0";"20,0";"19,9";"91,6";"92,1";"91,6";"";"";"";"922,8";"922,8";"922,0";"0,7";"180,0";"1,6";"";"0,0"
"26/04/2024";"0100";"19,9";"20,0";"19,7";"92,1";"92,1";"91,6";"";"";"";"923,1";"923,4";"922,8";"1,5";"0,0";"1,5";"";"0,0"
"26/04/2024";"0200";"19,8";"19,9";"19,8";"91,6";"92,2";"91,6";"";"";"";"922,7";"922,9";"922,7";"0,9";"0,0";"2,6";"";"0,0"
"26/04/2024";"0300";"19,7";"19,8";"19,7";"91,0";"91,4";"90,8";"";"";"";"922,4";"922,7";"922,2";"1,1";"0,0";"2,6";"";"0,0"
"26/04/2024";"0400";"19,7";"19,9";"19,7";"90,5";"91,1";"90,5";"";"";"";"922,2";"922,3";"";"0,9";"0,0";"0,9";"";"0,0"
"26/04/2024";"0500";"19,5";"19,7";"19,5";"91,2";"91,2";"90,6";"";"";"";"922,2";"922,2";"921,7";"0,1";"0,0";"0,9";"";"0,0"
"26/04/2024";"0600";"19,1";"19,5";"19,1";"92,7";"92,7";"91,0";"";"";"";"921,8";"922,2";"921,8";"1,1";"90,0";"1,1";"";"0,0"
"26/04/2024";"0700";"19,0";"19,1";"19,0";"94,1";"94,1";"92,6";"";"";"";"921,4";"921,8";"921,1";"1,3";"0,0";"2,0";"";"0,0"
"26/04/2024";"0800";"19,4";"19,4";"19,0";"93,7";"94,2";"93,7";"";"";"";"921,1";"921,2";"921,0";"0,7";"0,0";"2,0";"";"0,0"
"26/04/2024";"0900";"19,5";"19,6";"19,4";"92,2";"93,7";"92,2";"";"";"";"921,1";"921,4";"921,1";"1,1";"0,0";"2,2";"";"0,0"
"26/04/2024";"1000";"19,8";"19,8";"19,6";"90,7";"92,1";"90,7";"";"";"";"921,2";"921,4";"921,1";"3,1";"0,0";"2,0";"";"0,0"
"26/04/2024";"1100";"20,4";"20,4";"19,8";"89,6";"90,7";"89,3";"";"";"";"921,7";"922,1";"921,2";"2,0";"0,0";"2,4";"";"0,0"
"26/04/2024";"1200";"21,4";"21,4";"20,4";"83,4";"89,6";"83,4";"";"";"";"922,6";"923,1";"921,7";"2,2";"0,0";"2,2";"";"0,0"
"26/04/2024";"1300";"22,4";"22,4";"21,5";"76,8";"82,1";"76,8";"";"";"";"922,5";"923,5";"922,5";"2,0";"0,0";"2,6";"";"0,0"
"26/04/2024";"1400";"24,2";"24,6";"22,2";"69,8";"78,5";"68,1";"";"";"";"923,0";"923,2";"922,1";"3,5";"0,0";"2,6";"";"0,0"
"26/04/2024";"1500";"24,8";"25,4";"24,2";"67,8";"69,8";"65,1";"";"";"";"922,9";"923,0";"922,0";"2,0";"0,0";"2,4";"";"0,0"
"26/04/2024";"1600";"27,2";"27,2";"24,8";"59,9";"67,8";"59,9";"";"";"";"922,2";"923,0";"921,9";"0,7";"0,0";"2,6";"";"0,0"
"26/04/2024";"1700";"27,6";"28,0";"26,4";"58,0";"62,2";"56,5";"";"";"";"921,0";"922,0";"920,9";"1,1";"0,0";"1,6";"";"0,0"
"26/04/2024";"1800";"26,8";"28,3";"26,8";"58,2";"58,3";"55,2";"";"";"";"920,6";"921,2";"920,3";"0,5";"0,0";"1,3";"";"0,0"
"26/04/2024";"1900";"25,7";"27,7";"25,7";"69,3";"69,3";"57,4";"";"";"";"920,7";"920,8";"920,2";"1,3";"135,0";"1,6";"";"0,0"
"26/04/2024";"2000";"23,9";"25,7";"23,9";"75,8";"75,8";"69,3";"";"";"";"920,0";"920,7";"919,9";"0,5";"0,0";"2,0";"";"0,0"
"26/04/2024";"2100";"22,1";"23,9";"22,1";"82,1";"82,1";"75,8";"";"";"";"919,7";"920,8";"919,7";"0,9";"180,0";"2,0";"";"0,0"
"26/04/2024";"2200";"21,0";"22,1";"21,0";"88,4";"88,4";"82,1";"";"";"";"920,8";"920,9";"919,7";"0,3";"180,0";"1,8";"";"0,0"
"26/04/2024";"2300";"20,6";"20,7";"20,5";"91,1";"91,5";"89,1";"";"";"";"920,5";"920,6";"920,2";"0,1";"135,0";"1,3";"";"0,0"
"27/04/2024";"0000";"20,0";"20,6";"20,0";"91,3";"91,3";"90,3";"";"";"";"920,5";"921,4";"920,5";"0,9";"22,0";"0,9";"";"0,0"
"27/04/2024";"0100";"20,1";"20,1";"20,0";"90,9";"91,6";"90,9";"";"";"";"920,4";"921,2";"920,4";"0,9";"0,0";"0,9";"";"0,0"
"27/04/2024";"0200";"20,1";"20,1";"20,0";"91,1";"91,5";"90,6";"";"";"";"921,2";"921,2";"920,3";"0,1";"0,0";"1,1";"";"0,0"
"27/04/2024";"0300";"20,3";"20,3";"20,1";"91,8";"91,8";"91,1";"";"";"";"920,5";"921,2";"920,5";"1,3";"0,0";"1,6";"";"0,0"
"27/04/2024";"0400";"20,3";"20,4";"20,3";"91,9";"91,9";"91,7";"";"";"";"919,9";"920,6";"";"1,8";"0,0";"1,8";"";"0,0"
"27/04/2024";"0500";"20,1";"20,3";"20,1";"91,9";"92,0";"91,8";"";"";"";"919,4";"920,0";"919,4";"2,6";"0,0";"2,6";"";"0,0"
"27/04/2024";"0600";"19,7";"20,0";"19,7";"92,3";"92,4";"91,9";"";"";"";"919,4";"919,5";"919,3";"2,4";"0,0";"2,4";"";"0,0"
"27/04/2024";"0700";"19,1";"19,6";"19,1";"94,8";"94,8";"92,7";"";"";"";"919,6";"920,0";"919,6";"2,4";"337,0";"2,6";"";"0,0"
"27/04/2024";"0800";"19,2";"19,2";"";"95,5";"95,5";"";"";"";"";"919,6";"919,7";"";"1,6";"0,0";"2,4";"";"0,0"
"27/04/2024";"0900";"19,1";"19,2";"19,1";"95,9";"96,1";"95,4";"";"";"";"919,6";"919,8";"919,5";"1,8";"0,0";"1,8";"";"0,0"
"27/04/2024";"1000";"18,9";"19,1";"18,9";"96,3";"96,3";"95,7";"";"";"";"919,9";"919,9";"919,5";"2,0";"0,0";"2,0";"";"0,0"
"27/04/2024";"1100";"21,1";"21,1";"";"92,4";"99,7";"";"";"";"";"920,5";"920,5";"";"1,3";"0,0";"1,8";"";"0,0"
"27/04/2024";"1200";"23,5";"23,5";"";"75,1";"83,5";"";"";"";"";"919,9";"921,1";"";"1,6";"0,0";"1,6";"";""
"27/04/2024";"1300";"25,6";"25,6";"23,6";"66,7";"75,9";"66,7";"";"";"";"921,4";"921,4";"920,3";"0,5";"0,0";"1,3";"";"0,0"
"27/04/2024";"1400";"28,3";"28,3";"";"56,1";"63,5";"";"";"";"";"921,4";"921,6";"";"2,0";"0,0";"2,0";"";"0,0"
"27/04/2024";"1500";"29,3";"29,9";"28,3";"51,2";"56,1";"49,2";"";"";"";"920,7";"921,6";"920,7";"0,7";"202,0";"2,0";"";"0,0"
"27/04/2024";"1600";"30,3";"30,3";"29,3";"47,0";"51,2";"47,0";"";"";"";"920,5";"920,9";"920,1";"0,1";"22,0";"2,6";"";"0,0"
"27/04/2024";"1700";"29,8";"31,1";"29,8";"47,3";"47,3";"43,9";"";"";"";"920,3";"920,7";"920,3";"0,5";"0,0";"1,8";"";"0,0"
"27/04/2024";"1800";"29,5";"30,9";"29,5";"44,8";"46,5";"43,4";"";"";"";"918,4";"920,2";"918,4";"0,7";"157,0";"2,0";"";"0,0"
"27/04/2024";"1900";"30,1";"31,6";"29,5";"42,2";"46,0";"39,6";"";"";"";"918,4";"919,3";"918,4";"0,5";"180,0";"1,6";"";"0,0"
"27/04/2024";"2000";"28,6";"29,4";"28,6";"45,1";"45,2";"43,9";"";"";"";"918,3";"918,9";"918,1";"0,3";"337,0";"2,2";"";"0,0"
"27/04/2024";"2100";"27,3";"28,4";"27,3";"47,7";"47,7";"45,4";"";"";"";"918,0";"919,1";"917,7";"0,1";"315,0";"0,7";"";"0,0"
"27/04/2024";"2200";"26,7";"27,2";"26,7";"51,8";"51,8";"49,0";"";"";"";"918,6";"919,1";"917,7";"0,5";"315,0";"0,5";"";"0,0"
"27/04/2024";"2300";"26,1";"26,5";"26,1";"53,6";"53,6";"52,1";"";"";"";"918,4";"918,9";"918,4";"0,5";"315,0";"0,7";"";"0,0"
"28/04/2024";"0000";"25,6";"26,0";"25,6";"56,2";"56,2";"54,1";"";"";"";"918,8";"919,7";"918,7";"0,7";"315,0";"0,7";"";"0,0"
"28/04/2024";"0100";"24,8";"25,5";"24,8";"59,2";"59,2";"56,5";"";"";"";"918,7";"918,7";"918,1";"0,3";"315,0";"0,9";"";"0,0"
"28/04/2024";"0200";"24,1";"24,8";"24,1";"62,3";"62,3";"59,2";"";"";"";"918,9";"918,9";"918,2";"0,0";"315,0";"0,9";"";"0,0"
"28/04/2024";"0300";"24,1";"24,5";"24,1";"61,4";"62,3";"60,4";"";"";"";"918,7";"918,9";"918,6";"0,5";"337,0";"1,6";"";"0,0"
"28/04/2024";"0400";"23,8";"24,1";"23,8";"64,3";"64,3";"61,5";"";"";"";"917,9";"918,3";"";"0,0";"337,0";"1,5";"";"0,0"
"28/04/2024";"0500";"23,5";"23,7";"23,5";"65,6";"65,6";"64,4";"";"";"";"918,5";"918,5";"917,8";"0,7";"337,0";"1,3";"";"0,0"
"28/04/2024";"0600";"22,3";"23,2";"22,3";"70,8";"70,8";"66,3";"";"";"";"918,6";"918,6";"918,1";"0,5";"337,0";"0,9";"";"0,0"
"28/04/2024";"0700";"21,7";"22,2";"21,7";"73,8";"73,8";"71,1";"";"";"";"918,5";"919,1";"918,5";"0,3";"337,0";"1,5";"";"0,0"
"28/04/2024";"0800";"";"22,2";"";"";"73,6";"";"";"";"";"";"918,4";"";"0,0";"";"0,9";"";""
"28/04/2024";"0900";"21,3";"21,8";"";"75,9";"75,9";"";"";"";"";"918,8";"919,1";"";"0,5";"0,0";"0,7";"";"0,0"
"28/04/2024";"1000";"21,2";"21,2";"";"77,4";"77,4";"";"";"";"";"919,1";"919,7";"";"1,3";"0,0";"1,3";"";"0,0"
"28/04/2024";"1100";"25,0";"25,0";"";"62,2";"80,7";"";"";"";"";"918,8";"919,3";"";"0,9";"0,0";"1,3";"";"0,0"
"28/04/2024";"1200";"28,1";"28,5";"25,3";"51,2";"61,4";"50,4";"";"";"";"920,1";"920,5";"918,8";"0,1";"0,0";"0,3";"";"0,0"
"28/04/2024";"1300";"28,7";"28,7";"28,3";"48,6";"51,5";"47,1";"";"";"";"920,3";"920,8";"920,1";"1,6";"337,0";"2,2";"";"0,0"
"28/04/2024";"1400";"29,2";"29,2";"";"48,2";"49,1";"";"";"";"";"920,5";"921,1";"";"1,3";"135,0";"1,8";"";""
"28/04/2024";"1500";"29,7";"29,9";"29,2";"48,1";"48,9";"47,0";"";"";"";"919,7";"920,5";"919,6";"0,9";"337,0";"1,8";"";"0,0"
"28/04/2024";"1600";"30,4";"30,4";"29,5";"45,4";"48,8";"44,7";"";"";"";"920,5";"920,5";"919,8";"0,7";"270,0";"2,0";"";"0,0"
"28/04/2024";"1700";"30,8";"31,1";"30,6";"42,5";"45,2";"40,9";"";"";"";"919,9";"920,4";"919,8";"0,7";"0,0";"2,2";"";"0,0"
"28/04/2024";"1800";"30,2";"31,4";"30,0";"42,0";"43,3";"38,7";"";"";"";"919,6";"919,9";"919,5";"1,6";"157,0";"1,6";"";"0,0"
"28/04/2024";"1900";"29,7";"31,2";"29,7";"42,0";"43,0";"40,4";"";"";"";"918,5";"920,0";"918,5";"0,1";"270,0";"1,1";"";"0,0"
"28/04/2024";"2000";"28,7";"29,7";"28,7";"44,9";"44,9";"42,0";"";"";"";"919,1";"919,1";"918,5";"1,3";"135,0";"1,8";"";"0,0"
"28/04/2024";"2100";"27,6";"28,5";"27,6";"48,8";"48,8";"45,1";"";"";"";"918,9";"920,1";"918,8";"1,3";"112,0";"1,3";"";"0,0"
"28/04/2024";"2200";"23,8";"26,5";"23,8";"75,4";"75,4";"58,2";"";"";"";"919,3";"920,0";"918,8";"0,0";"22,0";"1,5";"";"0,0"
"28/04/2024";"2300";"22,1";"23,3";"22,1";"85,3";"85,3";"77,4";"";"";"";"919,1";"919,9";"919,1";"0,9";"0,0";"1,8";"";"0,0"
"29/04/2024";"0000";"22,0";"22,1";"22,0";"86,5";"86,5";"85,9";"";"";"";"920,3";"920,3";"919,1";"0,0";"0,0";"1,1";"";"0,0"
"29/04/2024";"0100";"21,6";"22,1";"21,6";"89,7";"89,7";"86,5";"";"";"";"920,6";"920,6";"919,8";"1,5";"180,0";"2,4";"";"0,0"
"29/04/2024";"0200";"21,1";"21,5";"21,0";"91,2";"91,6";"90,3";"";"";"";"920,9";"920,9";"920,3";"0,5";"180,0";"1,6";"";"0,0"
"29/04/2024";"0300";"20,6";"21,1";"20,6";"90,1";"91,2";"90,1";"";"";"";"921,1";"921,8";"920,9";"0,5";"45,0";"1,1";"";"0,0"
"29/04/2024";"0400";"20,8";"20,8";"20,6";"90,4";"90,6";"90,4";"";"";"";"920,9";"921,3";"";"0,7";"45,0";"1,3";"";"0,0"
"29/04/2024";"0500";"20,5";"20,8";"20,4";"90,1";"90,6";"90,0";"";"";"";"920,3";"920,9";"920,3";"1,3";"0,0";"1,5";"";"0,0"
"29/04/2024";"0600";"20,4";"20,4";"20,3";"90,3";"90,3";"89,9";"";"";"";"919,8";"920,3";"919,8";"2,0";"0,0";"2,0";"";"0,0"
"29/04/2024";"0700";"20,6";"20,6";"20,3";"89,0";"90,2";"89,0";"";"";"";"919,9";"919,9";"919,5";"1,8";"0,0";"2,0";"";"0,0"
"29/04/2024";"0800";"20,4";"20,5";"20,4";"87,0";"88,0";"86,8";"";"";"";"919,7";"920,1";"919,5";"1,1";"0,0";"2,2";"";"0,0"
"29/04/2024";"0900";"20,7";"20,7";"20,4";"88,5";"88,5";"87,3";"";"";"";"920,7";"920,7";"920,4";"0,9";"0,0";"0,9";"";"0,0"
"29/04/2024";"1000";"20,3";"20,7";"20,3";"89,7";"89,7";"88,5";"";"";"";"921,7";"921,7";"920,6";"1,8";"0,0";"1,8";"";"0,0"
"29/04/2024";"1100";"20,5";"20,5";"20,2";"89,9";"90,6";"89,9";"";"";"";"921,9";"922,2";"921,7";"0,7";"0,0";"2,4";"";"0,0"
"29/04/2024";"1200";"21,8";"42,2";"20,5";"85,3";"89,7";"85,3";"";"";"";"922,4";"922,4";"921,2";"2,2";"0,0";"2,2";"";"0,0"
"29/04/2024";"1300";"24,5";"24,5";"22,1";"71,6";"83,4";"71,6";"";"";"";"921,7";"922,5";"921,6";"0,5";"0,0";"2,4";"";"0,0"
"29/04/2024";"1400";"25,9";"25,9";"24,5";"67,0";"71,6";"67,0";"";"";"";"922,7";"922,7";"921,5";"1,6";"337,0";"2,4";"";"0,0"
"29/04/2024";"1500";"28,5";"28,5";"25,9";"57,5";"67,0";"57,5";"";"";"";"922,4";"923,0";"921,7";"2,0";"0,0";"2,0";"";"0,0"
"29/04/2024";"1600";"30,2";"30,2";"28,5";"50,6";"57,2";"50,6";"";"";"";"921,4";"921,8";"921,3";"0,7";"0,0";"1,5";"";"0,0"
"29/04/2024";"1700";"31,1";"31,1";"29,6";"42,0";"51,4";"42,0";"";"";"";"921,5";"921,6";"921,2";"0,9";"0,0";"1,1";"";"0,0"
"29/04/2024";"1800";"31,1";"31,8";"30,7";"43,2";"43,2";"39,0";"";"";"";"920,1";"921,3";"920,1";"0,5";"0,0";"2,2";"";"0,0"
"29/04/2024";"1900";"31,1";"32,5";"31,1";"39,7";"43,2";"37,4";"";"";"";"920,5";"920,8";"919,9";"0,9";"0,0";"2,0";"";"0,0"
"29/04/2024";"2000";"28,8";"30,3";"28,8";"46,5";"46,5";"41,1";"";"";"";"919,6";"920,2";"919,3";"0,9";"0,0";"1,1";"";"0,0"
"29/04/2024";"2100";"27,8";"28,8";"27,8";"48,9";"48,9";"46,5";"";"";"";"920,1";"920,9";"919,6";"0,3";"337,0";"1,5";"";"0,0"
"29/04/2024";"2200";"26,9";"27,8";"26,9";"58,6";"58,6";"48,9";"";"";"";"920,5";"920,9";"919,4";"1,1";"0,0";"1,3";"";"0,0"
"29/04/2024";"2300";"26,0";"26,9";"26,0";"66,0";"66,0";"58,6";"";"";"";"920,1";"920,6";"920,0";"1,8";"0,0";"1,8";"";"0,0"
"30/04/2024";"0000";"25,7";"25,9";"25,7";"65,6";"65,9";"65,5";"";"";"";"921,2";"921,3";"920,4";"0,3";"0,0";"1,1";"";"0,0"
"30/04/2024";"0100";"25,0";"25,6";"25,0";"66,9";"66,9";"65,8";"";"";"";"920,9";"921,3";"920,9";"0,3";"0,0";"1,3";"";"0,0"
"30/04/2024";"0200";"24,8";"25,0";"24,8";"66,9";"66,9";"66,7";"";"";"";"921,6";"921,6";"920,8";"1,8";"0,0";"1,8";"";"0,0"
"30/04/2024";"0300";"24,3";"24,8";"24,3";"68,4";"68,4";"66,9";"";"";"";"921,0";"921,6";"921,0";"1,1";"0,0";"1,8";"";"0,0"
"30/04/2024";"0400";"23,6";"24,3";"23,6";"72,6";"72,6";"68,4";"";"";"";"920,5";"921,0";"";"1,1";"0,0";"1,3";"";"0,0"
"30/04/2024";"0500";"22,9";"23,6";"22,9";"75,1";"75,1";"72,6";"";"";"";"920,0";"920,9";"920,0";"0,7";"0,0";"1,5";"";"0,0"
"30/04/2024";"0600";"22,3";"22,8";"22,3";"77,6";"77,6";"75,8";"";"";"";"919,5";"919,5";"918,9";"0,7";"0,0";"1,6";"";"0,0"
"30/04/2024";"0700";"21,7";"22,2";"21,7";"81,6";"81,6";"78,5";"";"";"";"919,1";"920,0";"919,1";"1,1";"0,0";"1,5";"";"0,0"
"30/04/2024";"0800";"21,3";"21,7";"";"84,2";"84,2";"";"";"";"";"918,9";"919,4";"";"2,0";"0,0";"2,0";"";"0,0"
"30/04/2024";"0900";"20,9";"21,3";"20,9";"84,5";"84,5";"84,2";"";"";"";"919,4";"919,4";"918,7";"2,0";"0,0";"2,0";"";"0,0"
"30/04/2024";"1000";"20,6";"20,9";"20,6";"85,1";"85,1";"83,8";"";"";"";"920,5";"920,5";"919,4";"0,5";"0,0";"2,0";"";"0,0"
"30/04/2024";"1100";"23,4";"23,4";"20,7";"75,5";"90,0";"75,5";"";"";"";"920,9";"921,2";"920,6";"2,0";"0,0";"2,0";"";"0,0"
"30/04/2024";"1200";"25,3";"25,3";"23,4";"61,7";"75,5";"61,7";"";"";"";"921,9";"921,9";"920,9";"1,8";"337,0";"2,0";"";"0,0"
"30/04/2024";"1300";"27,9";"27,9";"25,3";"51,1";"61,7";"51,1";"";"";"";"922,0";"922,5";"921,7";"0,0";"337,0";"1,8";"";"0,0"
"30/04/2024";"1400";"30,1";"30,1";"27,9";"40,7";"51,1";"40,7";"";"";"";"922,1";"922,9";"922,0";"1,5";"135,0";"2,2";"";"0,0"
"30/04/2024";"1500";"30,6";"30,8";"29,9";"37,7";"40,9";"36,2";"";"";"";"921,8";"922,3";"921,7";"0,9";"292,0";"2,6";"";"0,0"
"30/04/2024";"1600";"31,1";"31,1";"30,2";"34,9";"38,6";"34,9";"";"";"";"921,4";"921,8";"921,3";"0,5";"337,0";"2,4";"";"0,0"
"30/04/2024";"1700";"30,4";"31,6";"30,4";"36,9";"36,9";"30,6";"";"";"";"920,8";"921,8";"920,8";"0,5";"337,0";"1,6";"";"0,0"
"30/04/2024";"1800";"31,9";"31,9";"29,8";"32,9";"38,6";"32,9";"";"";"";"920,6";"920,9";"920,5";"0,5";"337,0";"1,5";"";"0,0"
"30/04/2024";"1900";"30,4";"32,0";"30,4";"34,8";"34,8";"31,5";"";"";"";"919,4";"921,0";"919,4";"0,9";"202,0";"2,4";"";"0,0"
"30/04/2024";"2000";"28,4";"29,7";"28,4";"39,7";"39,7";"36,2";"";"";"";"920,0";"920,2";"919,9";"0,5";"157,0";"1,8";"";"0,0"
"30/04/2024";"2100";"28,0";"28,4";"28,0";"41,0";"41,0";"39,7";"";"";"";"920,5";"921,1";"920,0";"0,1";"157,0";"0,9";"";"0,0"
"30/04/2024";"2200";"26,9";"27,9";"26,9";"44,6";"44,6";"41,5";"";"";"";"920,6";"921,3";"919,8";"0,1";"157,0";"1,1";"";"0,0"
"30/04/2024";"2300";"26,2";"27,0";"26,2";"49,2";"49,2";"44,6";"";"";"";"921,3";"921,3";"920,5";"0,1";"135,0";"0,7";"";"0,0"
"01/05/2024";"0000";"25,7";"26,2";"25,6";"50,4";"51,9";"50,0";"";"";"";"920,7";"921,5";"920,7";"0,3";"135,0";"0,7";"";"0,0"
"01/05/2024";"0100";"25,3";"25,6";"25,3";"47,9";"50,6";"47,9";"";"";"";"920,8";"921,3";"920,5";"0,7";"22,0";"0,9";"";"0,0"
"01/05/2024";"0200";"24,7";"25,2";"24,7";"49,4";"49,4";"47,6";"";"";"";"921,0";"921,0";"920,5";"0,3";"22,0";"0,9";"";"0,0"
"01/05/2024";"0300";"24,2";"24,7";"24,2";"55,4";"55,4";"49,4";"";"";"";"920,1";"921,0";"920,1";"0,7";"22,0";"0,7";"";"0,0"
"01/05/2024";"0400";"23,3";"24,2";"23,3";"60,3";"60,3";"55,4";"";"";"";"920,0";"920,6";"";"0,3";"22,0";"1,1";"";"0,0"
"01/05/2024";"0500";"22,9";"23,3";"22,9";"62,4";"62,4";"60,0";"";"";"";"919,6";"920,1";"919,2";"0,3";"22,0";"0,7";"";"0,0"
"01/05/2024";"0600";"22,1";"22,9";"22,1";"65,4";"65,4";"62,9";"";"";"";"919,7";"920,0";"919,2";"0,9";"22,0";"1,3";"";"0,0"
"01/05/2024";"0700";"21,6";"22,1";"21,6";"69,0";"69,0";"65,3";"";"";"";"918,7";"919,7";"918,7";"0,9";"0,0";"1,1";"";"0,0"
"01/05/2024";"0800";"";"21,6";"";"";"72,5";"";"";"";"";"";"918,9";"";"0,0";"";"2,2";"";"0,0"
"01/05/2024";"0900";"20,7";"21,1";"";"73,8";"73,8";"";"";"";"";"919,9";"919,9";"";"1,5";"0,0";"1,6";"";"0,0"
"01/05/2024";"1000";"20,3";"20,7";"";"76,2";"76,2";"";"";"";"";"919,5";"920,0";"";"1,1";"0,0";"1,5";"";"0,0"
"01/05/2024";"1100";"23,0";"23,0";"";"67,0";"78,7";"";"";"";"";"920,1";"920,4";"";"1,1";"0,0";"1,8";"";""
"01/05/2024";"1200";"25,2";"25,2";"";"58,2";"67,0";"";"";"";"";"920,6";"920,8";"";"1,5";"0,0";"1,5";"";"0,0"
"01/05/2024";"1300";"27,0";"27,0";"";"51,4";"57,5";"";"";"";"";"920,8";"920,9";"";"0,9";"0,0";"1,1";"";"0,0"
"01/05/2024";"1400";"29,3";"29,3";"";"44,2";"51,4";"";"";"";"";"921,4";"921,5";"";"0,7";"157,0";"1,3";"";""
"01/05/2024";"1500";"30,4";"30,4";"29,6";"37,4";"41,1";"37,4";"";"";"";"920,2";"921,1";"920,2";"3,9";"157,0";"1,8";"";"0,0"
"01/05/2024";"1600";"30,8";"30,8";"29,9";"34,7";"38,3";"34,7";"";"";"";"920,1";"920,1";"919,2";"5,4";"135,0";"1,6";"";"0,0"
"01/05/2024";"1700";"30,1";"31,8";"30,1";"38,1";"38,1";"34,4";"";"";"";"919,9";"920,5";"919,6";"0,7";"157,0";"1,3";"";"0,0"
"01/05/2024";"1800";"31,3";"31,6";"30,1";"31,9";"38,1";"31,9";"";"";"";"919,4";"919,9";"919,2";"0,9";"112,0";"2,0";"";"0,0"
"01/05/2024";"1900";"30,4";"31,7";"30,4";"33,2";"33,2";"31,3";"";"";"";"918,4";"919,5";"918,4";"0,7";"67,0";"2,6";"";"0,0"
"01/05/2024";"2000";"28,8";"29,4";"28,8";"37,4";"37,6";"35,6";"";"";"";"918,7";"918,8";"917,9";"0,3";"247,0";"1,1";"";"0,0"
"01/05/2024";"2100";"27,7";"28,6";"27,7";"39,4";"39,4";"37,6";"";"";"";"918,2";"919,3";"918,2";"0,3";"270,0";"0,9";"";"0,0"
"01/05/2024";"2200";"27,0";"27,4";"27,0";"41,4";"41,4";"40,2";"";"";"";"919,1";"919,1";"917,7";"0,0";"270,0";"0,5";"";"0,0"
"01/05/2024";"2300";"26,4";"26,8";"26,0";"44,4";"45,1";"41,7";"";"";"";"918,8";"918,8";"918,4";"0,5";"270,0";"0,7";"";"0,0"
"02/05/2024";"0000";"25,6";"26,4";"25,6";"47,9";"48,2";"44,8";"";"";"";"919,1";"919,6";"918,2";"0,5";"270,0";"0,5";"";"0,0"
"02/05/2024";"0100";"25,1";"25,6";"25,0";"49,9";"49,9";"48,5";"";"";"";"918,4";"918,6";"918,2";"0,5";"270,0";"0,9";"";"0,0"
"02/05/2024";"0200";"24,2";"25,1";"24,2";"54,9";"54,9";"49,9";"";"";"";"917,5";"918,4";"917,5";"0,7";"270,0";"1,1";"";"0,0"
"02/05/2024";"0300";"23,5";"24,0";"23,5";"56,4";"56,4";"55,2";"";"";"";"917,8";"918,4";"917,5";"0,9";"270,0";"1,1";"";"0,0"
"02/05/2024";"0400";"23,0";"23,5";"23,0";"59,7";"59,7";"56,4";"";"";"";"916,8";"916,9";"";"0,1";"292,0";"1,1";"";"0,0"
"02/05/2024";"0500";"22,3";"22,9";"22,3";"62,2";"62,2";"60,1";"";"";"";"916,5";"917,0";"915,9";"0,7";"292,0";"1,5";"";"0,0"
"02/05/2024";"0600";"21,8";"22,2";"21,8";"64,5";"64,5";"62,7";"";"";"";"915,7";"916,6";"915,7";"0,5";"292,0";"0,9";"";"0,0"
"02/05/2024";"0700";"21,6";"21,8";"21,6";"64,9";"65,5";"64,6";"";"";"";"916,0";"916,0";"915,6";"0,7";"292,0";"0,7";"";"0,0"
"02/05/2024";"0800";"21,1";"21,6";"21,1";"67,8";"67,8";"64,9";"";"";"";"916,3";"916,5";"916,0";"0,3";"292,0";"1,3";"";"0,0"
"02/05/2024";"0900";"21,0";"21,2";"21,0";"69,4";"69,4";"67,5";"";"";"";"916,6";"916,6";"916,2";"0,7";"292,0";"1,1";"";"0,0"
"02/05/2024";"1000";"21,1";"21,1";"21,0";"71,1";"71,2";"69,4";"";"";"";"916,9";"917,1";"916,6";"0,7";"292,0";"1,1";"";"0,0"
"02/05/2024";"1100";"24,1";"24,1";"21,1";"62,0";"73,6";"62,0";"";"";"";"917,1";"917,7";"916,9";"0,7";"315,0";"1,5";"";"0,0"
"02/05/2024";"1200";"27,8";"27,8";"24,7";"48,8";"60,4";"48,8";"";"";"";"918,0";"918,1";"917,4";"0,3";"337,0";"1,3";"";"0,0"
"02/05/2024";"1300";"29,2";"29,2";"27,6";"45,6";"50,1";"45,6";"";"";"";"918,0";"919,2";"917,8";"0,5";"315,0";"1,8";"";"0,0"
